RaceNumber,Track,Pos,Start,CarNumber,Owner,Sponsor/Owner,Manufact,Laps,Status,Led,Pts,PlayoffPoints,Track Type
13,Kansas,30,2,8,TylerReddick,BetMGM(RichardChildress),Chevrolet,263,running,24,14,0,Oval
13,Kansas,31,27,15,J.J.Yeley,DiagnosticImagingCenters(RickWare),Ford,263,running,0,0,0,Oval
13,Kansas,32,22,43,ErikJones,FocusFactor(PettyGMSMotorsports),Chevrolet,261,running,0,8,0,Oval
13,Kansas,33,19,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,256,running,0,4,0,Oval
13,Kansas,34,29,51,CodyWare,NurtecODT(RickWare),Ford,255,running,0,3,0,Oval
13,Kansas,35,15,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,64,electrical,0,2,0,Oval
13,Kansas,36,32,78,B.J.McLeod,GeneralFormulations(B.J.McLeod),Ford,32,chassis,0,1,0,Oval
14,Charlotte,1,1,11,DennyHamlin,FedExGround(JoeGibbs),Toyota,413,running,15,42,5,Oval
14,Charlotte,2,4,18,KyleBusch,M&M'sRedWhite&Blue(JoeGibbs),Toyota,413,running,36,35,0,Oval
14,Charlotte,3,18,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,413,running,0,38,0,Oval
14,Charlotte,4,15,14,ChaseBriscoe,MahindraTractors(StewartHaasRacing),Ford,413,running,2,49,0,Oval
14,Charlotte,5,3,20,ChristopherBell,Yahoo!(JoeGibbs),Toyota,413,running,0,41,0,Oval
14,Charlotte,6,8,8,TylerReddick,Cheddar'sScratchKitchen(RichardChildress),Chevrolet,413,running,19,50,0,Oval
14,Charlotte,7,29,47,RickyStenhouseJr,Kroger/Reese's(JTG-DaughertyRacing),Chevrolet,413,running,0,40,0,Oval
14,Charlotte,8,10,34,MichaelMcDowell,Fr8Auctions.com(BobJenkins),Ford,413,running,0,29,0,Oval
14,Charlotte,9,36,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,413,running,51,36,0,Oval
14,Charlotte,10,9,48,AlexBowman,AllyPatriotic(RickHendrick),Chevrolet,413,running,0,29,0,Oval
14,Charlotte,11,17,21,HarrisonBurton,MotorcraftQuickLane(WoodBrothers),Ford,413,running,0,26,0,Oval
14,Charlotte,12,14,19,MartinTruexJr,BassProShopsRedWhite&Blue(JoeGibbs),Toyota,413,running,0,30,0,Oval
14,Charlotte,13,28,42,TyDillon,BlackRifleCoffeeCo.(PettyGMSMotorsports),Chevrolet,413,running,0,24,0,Oval
14,Charlotte,14,25,43,ErikJones,FocusFactor(PettyGMSMotorsports),Chevrolet,413,running,0,31,0,Oval
14,Charlotte,15,22,1,RossChastain,AdventHealth(TrackhouseRacing),Chevrolet,413,running,153,48,1,Oval
14,Charlotte,16,30,38,ToddGilliland,BootBarn(BobJenkins),Ford,413,running,0,21,0,Oval
14,Charlotte,17,24,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,412,running,0,20,0,Oval
14,Charlotte,18,33,51,CodyWare,NurtecODTMilitarySalutes(RickWare),Ford,412,running,0,19,0,Oval
14,Charlotte,19,31,78,B.J.McLeod,CircleBDiecast(B.J.McLeod),Ford,407,running,0,18,0,Oval
14,Charlotte,20,23,22,JoeyLogano,Shell/Pennzoil(RogerPenske),Ford,405,crash,9,27,0,Oval
14,Charlotte,21,21,41,ColeCuster,ChickenCockWhiskey(StewartHaasRacing),Ford,405,crash,0,20,0,Oval
14,Charlotte,22,16,3,AustinDillon,BassProShops/TrackerBoats(RichardChildress),Chevrolet,405,crash,0,17,0,Oval
14,Charlotte,23,34,50,KazGrala,SEGITV(TMTRacing),Chevrolet,400,running,0,0,0,Oval
14,Charlotte,24,27,16,NoahGragson,CharlotteKnights(MatthewKaulig),Chevrolet,386,throttle,0,0,0,Oval
14,Charlotte,25,12,99,DanielSuarez,CommScope(TrackhouseRacing),Chevrolet,346,crash,36,28,1,Oval
14,Charlotte,26,19,17,ChrisBuescher,FifthThirdBank(JackRoush),Ford,346,crash,0,14,0,Oval
14,Charlotte,27,20,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,343,engine,0,10,0,Oval
14,Charlotte,28,7,23,BubbaWallace,McDonald's(23XIRacing),Toyota,200,dvp,1,15,0,Oval
14,Charlotte,29,11,12,RyanBlaney,BodyArmorEdge(RogerPenske),Ford,195,crash,2,13,0,Oval
14,Charlotte,30,35,6,BradKeselowski,KohlerGenerators(JackRoush),Ford,193,crash,0,7,0,Oval
14,Charlotte,31,2,45,KurtBusch,MonsterEnergy(23XIRacing),Toyota,191,crash,2,6,0,Oval
14,Charlotte,32,5,24,WilliamByron,LibertyUniversityPatriotic(RickHendrick),Chevrolet,191,crash,1,5,0,Oval
14,Charlotte,33,13,9,ChaseElliott,NAPA(RickHendrick),Chevrolet,188,dvp,86,14,1,Oval
14,Charlotte,34,6,2,AustinCindric,Menards/CardellCabinetry(RogerPenske),Ford,145,crash,0,3,0,Oval
14,Charlotte,35,37,7,CoreyLaJoie,TheUSO/Coca-Cola(SpireMotorsports),Chevrolet,60,crash,0,2,0,Oval
14,Charlotte,36,32,77,JoshBilicki,ZeiglerAutoGroup(SpireMotorsports),Chevrolet,31,crash,0,0,0,Oval
14,Charlotte,37,26,15,RyanPreece,HuntBrothersPizza(RickWare),Ford,16,dvp,0,0,0,Oval
15,Gateway,1,7,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,245,running,22,44,5,Oval
15,Gateway,2,12,18,KyleBusch,Snickers(JoeGibbs),Toyota,245,running,66,46,0,Oval
15,Gateway,3,11,45,KurtBusch,MonsterEnergy(23XIRacing),Toyota,245,running,12,44,1,Oval
15,Gateway,4,5,12,RyanBlaney,DentWizard(RogerPenske),Ford,245,running,12,43,0,Oval
15,Gateway,5,8,10,AricAlmirola,BuiltFordProud(StewartHaasRacing),Ford,245,running,0,43,0,Oval
15,Gateway,6,13,19,MartinTruexJr,Reser'sFineFoods(JoeGibbs),Toyota,245,running,42,40,0,Oval
15,Gateway,7,21,43,ErikJones,BommaritoAutomotiveGroup(PettyGMSMotorsports),Chevrolet,245,running,4,32,0,Oval
15,Gateway,8,10,1,RossChastain,MooseFraternity(TrackhouseRacing),Chevrolet,245,running,0,35,0,Oval
15,Gateway,9,3,20,ChristopherBell,Rheem(JoeGibbs),Toyota,245,running,0,34,0,Oval
15,Gateway,10,35,16,A.J.Allmendinger,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,245,running,0,0,0,Oval
15,Gateway,11,2,2,AustinCindric,MenardsAtlas(RogerPenske),Ford,245,running,26,36,1,Oval
15,Gateway,12,15,5,KyleLarson,Valvoline(RickHendrick),Chevrolet,245,running,0,32,0,Oval
15,Gateway,13,25,48,AlexBowman,Ally(RickHendrick),Chevrolet,245,running,0,24,0,Oval
15,Gateway,14,28,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,245,running,0,23,0,Oval
15,Gateway,15,29,3,AustinDillon,GetBioethanol(RichardChildress),Chevrolet,245,running,0,22,0,Oval
15,Gateway,16,4,8,TylerReddick,3CHI(RichardChildress),Chevrolet,245,running,0,29,0,Oval
15,Gateway,17,32,17,ZaneSmith,Acronis(JackRoush),Ford,245,running,0,0,0,Oval
15,Gateway,18,17,34,MichaelMcDowell,WISE-EV(BobJenkins),Ford,245,running,34,19,0,Oval
15,Gateway,19,24,24,WilliamByron,RaptorTough.com(RickHendrick),Chevrolet,245,running,0,18,0,Oval
15,Gateway,20,30,6,BradKeselowski,SolomonPlumbing(JackRoush),Ford,245,running,0,17,0,Oval
15,Gateway,21,16,9,ChaseElliott,Hooters(RickHendrick),Chevrolet,245,running,0,18,0,Oval
15,Gateway,22,22,38,ToddGilliland,FirstPhase(BobJenkins),Ford,245,running,0,15,0,Oval
15,Gateway,23,23,99,DanielSuarez,TootsiesOrchidLounge(TrackhouseRacing),Chevrolet,245,running,0,18,0,Oval
15,Gateway,24,1,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,245,running,27,13,0,Oval
15,Gateway,25,9,21,HarrisonBurton,FordDAV(WoodBrothers),Ford,245,running,0,12,0,Oval
15,Gateway,26,18,23,BubbaWallace,McDonald's(23XIRacing),Toyota,245,running,0,11,0,Oval
15,Gateway,27,26,42,TyDillon,ChevroletMilitaryAppreciation(PettyGMSMotorsports),Chevrolet,245,running,0,10,0,Oval
15,Gateway,28,33,77,JoshBilicki,ZeiglerAutoGroup(SpireMotorsports),Chevrolet,245,running,0,0,0,Oval
15,Gateway,29,14,41,ColeCuster,FeedingAmerica/WowWow(StewartHaasRacing),Ford,245,running,0,11,0,Oval
15,Gateway,30,34,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,245,running,0,7,0,Oval
15,Gateway,31,36,15,ParkerKligerman,ScottCreditUnion(RickWare),Ford,245,running,0,0,0,Oval
15,Gateway,32,27,47,RickyStenhouseJr,SunnyD(JTG-DaughertyRacing),Chevrolet,241,running,0,5,0,Oval
15,Gateway,33,20,4,KevinHarvick,#BuschLightPolite(StewartHaasRacing),Ford,235,crash,0,4,0,Oval
15,Gateway,34,6,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,234,running,0,10,0,Oval
15,Gateway,35,31,51,CodyWare,NurtecODT(RickWare),Ford,166,powersteering,0,2,0,Oval
15,Gateway,36,19,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,72,engine,0,1,0,Oval
16,Sonoma,1,8,99,DanielSuarez,OnxHomes/Renu(TrackhouseRacing),Chevrolet,110,running,47,47,5,Road
16,Sonoma,2,3,17,ChrisBuescher,FifthThirdBank(JackRoush),Ford,110,running,4,43,0,Road
16,Sonoma,3,4,34,MichaelMcDowell,Love'sTravelStops(BobJenkins),Ford,110,running,0,37,0,Road
16,Sonoma,4,23,4,KevinHarvick,Gearwrench(StewartHaasRacing),Ford,110,running,0,39,0,Road
16,Sonoma,5,25,2,AustinCindric,America'sTire(RogerPenske),Ford,110,running,0,32,0,Road
16,Sonoma,6,14,12,RyanBlaney,MenardsKnauf(RogerPenske),Ford,110,running,0,32,0,Road
16,Sonoma,7,7,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,110,running,0,30,0,Road
16,Sonoma,8,2,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,110,running,26,29,0,Road
16,Sonoma,9,20,24,WilliamByron,RaptorTough.com(RickHendrick),Chevrolet,110,running,0,28,0,Road
16,Sonoma,10,22,6,BradKeselowski,KohlerPowerReserve(JackRoush),Ford,110,running,3,27,0,Road
16,Sonoma,11,13,3,AustinDillon,TrueVelocity(RichardChildress),Chevrolet,110,running,0,26,0,Road
16,Sonoma,12,18,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,110,running,0,32,0,Road
16,Sonoma,13,15,14,ChaseBriscoe,FordPerformanceRacingSchool(StewartHaasRacing),Ford,110,running,0,24,0,Road
16,Sonoma,14,21,10,AricAlmirola,FarmerJohnFoodMaxx(StewartHaasRacing),Ford,110,running,0,38,0,Road
16,Sonoma,15,1,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,110,running,26,32,1,Road
16,Sonoma,16,19,48,AlexBowman,Ally/BetterTogether(RickHendrick),Chevrolet,110,running,0,21,0,Road
16,Sonoma,17,9,22,JoeyLogano,AutoTrader(RogerPenske),Ford,110,running,4,39,1,Road
16,Sonoma,18,11,45,KurtBusch,MonsterEnergy(23XIRacing),Toyota,110,running,0,22,0,Road
16,Sonoma,19,16,16,A.J.Allmendinger,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,110,running,0,0,0,Road
16,Sonoma,20,17,15,JoeyHand,BuiltFordProud(RickWare),Ford,110,running,0,17,0,Road
16,Sonoma,21,6,41,ColeCuster,Autodesk/HaasTooling.com(StewartHaasRacing),Ford,110,running,0,16,0,Road
16,Sonoma,22,33,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,110,running,0,15,0,Road
16,Sonoma,23,34,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,110,running,0,14,0,Road
16,Sonoma,24,24,38,ToddGilliland,ChicagoPneumaticCompressors(BobJenkins),Ford,110,running,0,18,0,Road
16,Sonoma,25,32,47,RickyStenhouseJr,Kroger/Cottonelle(JTG-DaughertyRacing),Chevrolet,110,running,0,16,0,Road
16,Sonoma,26,28,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,110,running,0,11,0,Road
16,Sonoma,27,31,20,ChristopherBell,DEWALT(JoeGibbs),Toyota,110,running,0,10,0,Road
16,Sonoma,28,26,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,110,running,0,18,0,Road
16,Sonoma,29,29,77,JoshBilicki,PacificCoastTermite(SpireMotorsports),Chevrolet,110,running,0,0,0,Road
16,Sonoma,30,12,18,KyleBusch,M&M'sCrunchyCookie(JoeGibbs),Toyota,110,running,0,15,0,Road
16,Sonoma,31,10,11,DennyHamlin,FedExFreight(JoeGibbs),Toyota,110,running,0,6,0,Road
16,Sonoma,32,36,51,CodyWare,NurtecODT(RickWare),Ford,109,running,0,6,0,Road
16,Sonoma,33,35,78,ScottHeckert,PalaCasino(B.J.McLeod),Ford,109,running,0,0,0,Road
16,Sonoma,34,30,7,CoreyLaJoie,GNARLYPremiumCutJerky(SpireMotorsports),Chevrolet,101,running,0,3,0,Road
16,Sonoma,35,5,8,TylerReddick,Lenovo(RichardChildress),Chevrolet,97,running,0,2,0,Road
16,Sonoma,36,27,23,BubbaWallace,DoorDash(23XIRacing),Toyota,9,engine,0,1,0,Road
17,Nashville,1,4,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,300,running,42,50,5,Oval
17,Nashville,2,19,45,KurtBusch,MonsterEnergy(23XIRacing),Toyota,300,running,3,42,0,Oval
17,Nashville,3,6,12,RyanBlaney,AdvanceAutoParts(RogerPenske),Ford,300,running,1,44,0,Oval
17,Nashville,4,3,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,300,running,0,43,0,Oval
17,Nashville,5,7,1,RossChastain,Jockey(TrackhouseRacing),Chevrolet,300,running,0,36,0,Oval
17,Nashville,6,1,11,DennyHamlin,FedExOffice(JoeGibbs),Toyota,300,running,114,49,0,Oval
17,Nashville,7,24,2,AustinCindric,MenardsDuracell(RogerPenske),Ford,300,running,0,30,0,Oval
17,Nashville,8,9,20,ChristopherBell,DEWALT(JoeGibbs),Toyota,300,running,0,36,0,Oval
17,Nashville,9,2,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,300,running,4,28,0,Oval
17,Nashville,10,8,4,KevinHarvick,BuschLightApple(StewartHaasRacing),Ford,300,running,0,36,0,Oval
17,Nashville,11,23,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,300,running,0,26,0,Oval
17,Nashville,12,30,23,BubbaWallace,RootInsurance(23XIRacing),Toyota,300,running,0,29,0,Oval
17,Nashville,13,18,34,MichaelMcDowell,Love'sTravelStops(BobJenkins),Ford,300,running,0,25,0,Oval
17,Nashville,14,20,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,300,running,0,23,0,Oval
17,Nashville,15,5,99,DanielSuarez,TootsiesOrchidLounge(TrackhouseRacing),Chevrolet,300,running,0,22,0,Oval
17,Nashville,16,25,47,RickyStenhouseJr,Kroger/Entenmann's(JTG-DaughertyRacing),Chevrolet,300,running,0,21,0,Oval
17,Nashville,17,11,10,AricAlmirola,HaasAutomation(StewartHaasRacing),Ford,300,running,0,20,0,Oval
17,Nashville,18,16,8,TylerReddick,3CHI(RichardChildress),Chevrolet,300,running,0,19,0,Oval
17,Nashville,19,14,16,A.J.Allmendinger,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,300,running,0,0,0,Oval
17,Nashville,20,22,7,CoreyLaJoie,SchluterSystems(SpireMotorsports),Chevrolet,300,running,0,17,0,Oval
17,Nashville,21,36,18,KyleBusch,Pedigree(JoeGibbs),Toyota,300,running,54,26,0,Oval
17,Nashville,22,10,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,300,running,82,35,2,Oval
17,Nashville,23,21,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,300,running,0,14,0,Oval
17,Nashville,24,33,38,ToddGilliland,BootBarn(BobJenkins),Ford,300,running,0,13,0,Oval
17,Nashville,25,26,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,300,running,0,12,0,Oval
17,Nashville,26,17,41,ColeCuster,DixieVodka(StewartHaasRacing),Ford,300,running,0,11,0,Oval
17,Nashville,27,31,51,CodyWare,RickWare,Ford,298,running,0,10,0,Oval
17,Nashville,28,32,15,J.J.Yeley,RickWare,Ford,298,running,0,0,0,Oval
17,Nashville,29,27,6,BradKeselowski,King'sHawaiian(JackRoush),Ford,298,running,0,8,0,Oval
17,Nashville,30,15,17,ChrisBuescher,Fastenal(JackRoush),Ford,297,running,0,7,0,Oval
17,Nashville,31,29,42,TyDillon,BlackRifleCoffeeCompany(PettyGMSMotorsports),Chevrolet,297,running,0,6,0,Oval
17,Nashville,32,35,78,B.J.McLeod,MotorsportGamesXBOX(B.J.McLeod),Ford,295,running,0,0,0,Oval
17,Nashville,33,34,77,JoshBilicki,ZeiglerAutoGroup(SpireMotorsports),Chevrolet,285,engine,0,0,0,Oval
17,Nashville,34,28,14,ChaseBriscoe,MahindraTractors(StewartHaasRacing),Ford,269,running,0,3,0,Oval
17,Nashville,35,13,24,WilliamByron,Valvoline(RickHendrick),Chevrolet,262,running,0,2,0,Oval
17,Nashville,36,12,48,AlexBowman,AllyMusicCity(RickHendrick),Chevrolet,49,dvp,0,1,0,Oval
18,ElkhartLake,1,4,8,TylerReddick,3CHI(RichardChildress),Chevrolet,62,running,16,41,5,Road
18,ElkhartLake,2,1,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,62,running,36,38,0,Road
18,ElkhartLake,3,3,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,62,running,0,34,0,Road
18,ElkhartLake,4,12,1,RossChastain,AdventHealth(TrackhouseRacing),Chevrolet,62,running,0,33,0,Road
18,ElkhartLake,5,17,99,DanielSuarez,Jockey(TrackhouseRacing),Chevrolet,62,running,0,32,0,Road
18,ElkhartLake,6,7,17,ChrisBuescher,Fastenal(JackRoush),Ford,62,running,0,31,0,Road
18,ElkhartLake,7,5,2,AustinCindric,DiscountTire(RogerPenske),Ford,62,running,0,39,0,Road
18,ElkhartLake,8,6,34,MichaelMcDowell,Love'sTravelStops(BobJenkins),Ford,62,running,0,29,0,Road
18,ElkhartLake,9,21,16,A.J.Allmendinger,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,62,running,0,0,0,Road
18,ElkhartLake,10,28,4,KevinHarvick,BuschLightApple(StewartHaasRacing),Ford,62,running,0,27,0,Road
18,ElkhartLake,11,19,12,RyanBlaney,MenardsDutchBoy(RogerPenske),Ford,62,running,4,36,1,Road
18,ElkhartLake,12,8,48,AlexBowman,Ally(RickHendrick),Chevrolet,62,running,0,33,0,Road
18,ElkhartLake,13,15,19,MartinTruexJr,BassProShopsRedWhiteBlue(JoeGibbs),Toyota,62,running,0,24,0,Road
18,ElkhartLake,14,2,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,62,running,4,33,1,Road
18,ElkhartLake,15,10,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,62,running,0,22,0,Road
18,ElkhartLake,16,29,24,WilliamByron,RaptorTough.com(RickHendrick),Chevrolet,62,running,0,21,0,Road
18,ElkhartLake,17,14,11,DennyHamlin,FedExExpress(JoeGibbs),Toyota,62,running,1,20,0,Road
18,ElkhartLake,18,16,20,ChristopherBell,Yahoo!(JoeGibbs),Toyota,62,running,0,19,0,Road
18,ElkhartLake,19,33,47,RickyStenhouseJr,Pickâ€˜nSave/Velveeta(JTG-DaughertyRacing),Chevrolet,62,running,0,18,0,Road
18,ElkhartLake,20,30,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,62,running,0,25,0,Road
18,ElkhartLake,21,9,15,JoeyHand,FordPro.com(RickWare),Ford,62,running,0,25,0,Road
18,ElkhartLake,22,23,21,HarrisonBurton,MotorcraftQuickLane(WoodBrothers),Ford,62,running,1,24,0,Road
18,ElkhartLake,23,22,45,KurtBusch,MonsterEnergy(23XIRacing),Toyota,62,running,0,27,0,Road
18,ElkhartLake,24,34,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,62,running,0,20,0,Road
18,ElkhartLake,25,32,38,ToddGilliland,RuedebuschDev.&Construction(BobJenkins),Ford,62,running,0,12,0,Road
18,ElkhartLake,26,27,43,ErikJones,U.S.AirForce(PettyGMSMotorsports),Chevrolet,62,running,0,20,0,Road
18,ElkhartLake,27,18,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,62,running,0,17,0,Road
18,ElkhartLake,28,24,10,AricAlmirola,HaasAutomation(StewartHaasRacing),Ford,62,running,0,9,0,Road
18,ElkhartLake,29,13,18,KyleBusch,SkittlesAmericaMix(JoeGibbs),Toyota,62,running,0,8,0,Road
18,ElkhartLake,30,37,78,KyleTilley,PatriotMilitaryFamilyFDN.(B.J.McLeod),Ford,61,running,0,7,0,Road
18,ElkhartLake,31,20,3,AustinDillon,DowSalutesVeterans(RichardChildress),Chevrolet,60,brakes,0,6,0,Road
18,ElkhartLake,32,31,51,CodyWare,NurtecODTMilitarySalutes(RickWare),Ford,59,running,0,5,0,Road
18,ElkhartLake,33,11,6,BradKeselowski,KohlerGenerators(JackRoush),Ford,58,running,0,4,0,Road
18,ElkhartLake,34,35,7,CoreyLaJoie,Built.com(SpireMotorsports),Chevrolet,57,running,0,3,0,Road
18,ElkhartLake,35,25,23,BubbaWallace,ColumbiaSportswearCompany(23XIRacing),Toyota,54,brakes,0,9,0,Road
18,ElkhartLake,36,26,77,JoshBilicki,ZeiglerAutoGroup(SpireMotorsports),Chevrolet,52,running,0,0,0,Road
18,ElkhartLake,37,36,27,LorisHezemans,HezebergEngineeringSystems(TeamHezeberg),Ford,9,fuelpump,0,0,0,Road
19,Atlanta,1,1,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,260,running,96,60,7,Super Speedway
19,Atlanta,2,2,1,RossChastain,Jockey(TrackhouseRacing),Chevrolet,260,running,32,45,0,Super Speedway
19,Atlanta,3,5,2,AustinCindric,MenardsQuakerState(RogerPenske),Ford,260,running,7,34,0,Super Speedway
19,Atlanta,4,25,43,ErikJones,FOCUSfactor(PettyGMSMotorsports),Chevrolet,260,running,10,33,0,Super Speedway
19,Atlanta,5,6,12,RyanBlaney,Wabash(RogerPenske),Ford,260,running,2,46,0,Super Speedway
19,Atlanta,6,7,99,DanielSuarez,FreewayInsurance(TrackhouseRacing),Chevrolet,260,running,0,31,0,Super Speedway
19,Atlanta,7,24,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,260,running,0,30,0,Super Speedway
19,Atlanta,8,22,10,AricAlmirola,FordPro(StewartHaasRacing),Ford,260,running,0,29,0,Super Speedway
19,Atlanta,9,18,41,ColeCuster,HaasTooling.com(StewartHaasRacing),Ford,260,running,0,28,0,Super Speedway
19,Atlanta,10,27,21,HarrisonBurton,Freightliner(WoodBrothers),Ford,260,running,9,31,0,Super Speedway
19,Atlanta,11,9,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,260,running,27,26,0,Super Speedway
19,Atlanta,12,10,4,KevinHarvick,HuntBrothersPizza(StewartHaasRacing),Ford,260,running,0,25,0,Super Speedway
19,Atlanta,13,3,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,260,running,0,26,0,Super Speedway
19,Atlanta,14,32,23,BubbaWallace,Leidos(23XIRacing),Toyota,260,running,0,23,0,Super Speedway
19,Atlanta,15,12,34,MichaelMcDowell,Fr8Auctions.com(BobJenkins),Ford,260,running,0,22,0,Super Speedway
19,Atlanta,16,14,14,ChaseBriscoe,RushTruckCenters/Cummins(StewartHaasRacing),Ford,260,running,0,21,0,Super Speedway
19,Atlanta,17,28,38,ToddGilliland,YANMAR(BobJenkins),Ford,260,running,0,20,0,Super Speedway
19,Atlanta,18,31,6,BradKeselowski,SolomonPlumbing(JackRoush),Ford,260,running,0,27,0,Super Speedway
19,Atlanta,19,15,20,ChristopherBell,Rheem(JoeGibbs),Toyota,260,running,0,24,0,Super Speedway
19,Atlanta,20,19,18,KyleBusch,M&M'sCrunchyCookie(JoeGibbs),Toyota,260,running,0,22,0,Super Speedway
19,Atlanta,21,30,7,CoreyLaJoie,RazeEnergy(SpireMotorsports),Chevrolet,260,running,19,17,0,Super Speedway
19,Atlanta,22,21,45,KurtBusch,MonsterEnergy(23XIRacing),Toyota,259,crash,0,25,0,Super Speedway
19,Atlanta,23,34,51,CodyWare,RickWare,Ford,259,running,0,14,0,Super Speedway
19,Atlanta,24,36,77,LandonCassill,Voyager:CryptoforAll(SpireMotorsports),Chevrolet,259,running,0,0,0,Super Speedway
19,Atlanta,25,16,11,DennyHamlin,Coca-Cola(JoeGibbs),Toyota,259,running,2,15,0,Super Speedway
19,Atlanta,26,17,22,JoeyLogano,AutoTrader(RogerPenske),Ford,252,dvp,0,11,0,Super Speedway
19,Atlanta,27,33,15,GarrettSmithley,TrueBrands(RickWare),Ford,252,running,0,0,0,Super Speedway
19,Atlanta,28,23,42,TyDillon,Allegiant(PettyGMSMotorsports),Chevrolet,174,dvp,0,9,0,Super Speedway
19,Atlanta,29,4,8,TylerReddick,AlscoUniforms(RichardChildress),Chevrolet,170,crash,13,17,0,Super Speedway
19,Atlanta,30,13,24,WilliamByron,Axalta(RickHendrick),Chevrolet,170,crash,41,16,0,Super Speedway
19,Atlanta,31,20,47,RickyStenhouseJr,Kroger/BallPark(JTG-DaughertyRacing),Chevrolet,162,engine,2,6,0,Super Speedway
19,Atlanta,32,8,48,AlexBowman,AllyMilestone(RickHendrick),Chevrolet,160,dvp,0,14,0,Super Speedway
19,Atlanta,33,11,17,ChrisBuescher,Fastenal(JackRoush),Ford,107,crash,0,4,0,Super Speedway
19,Atlanta,34,29,16,NoahGragson,GoldFishCasinoSlots(MatthewKaulig),Chevrolet,91,suspension,0,0,0,Super Speedway
19,Atlanta,35,26,3,AustinDillon,BassProShops/TrackerOffRoad(RichardChildress),Chevrolet,90,crash,0,2,0,Super Speedway
19,Atlanta,36,35,78,B.J.McLeod,Blaster(B.J.McLeod),Ford,77,crash,0,0,0,Super Speedway
20,Loudon,1,5,20,ChristopherBell,Rheem/Watts(JoeGibbs),Toyota,301,running,42,47,5,Oval
20,Loudon,2,2,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,301,running,13,50,0,Oval
20,Loudon,3,4,23,BubbaWallace,DraftKings(23XIRacing),Toyota,301,running,0,44,0,Oval
20,Loudon,4,1,19,MartinTruexJr,InterstateBatteries(JoeGibbs),Toyota,301,running,172,53,2,Oval
20,Loudon,5,10,4,KevinHarvick,Gearwrench(StewartHaasRacing),Ford,301,running,0,47,0,Oval
20,Loudon,6,14,11,DennyHamlin,FedExGround(JoeGibbs),Toyota,301,running,0,32,0,Oval
20,Loudon,7,9,6,BradKeselowski,KohlerGenerators(JackRoush),Ford,301,running,0,30,0,Oval
20,Loudon,8,18,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,301,running,0,33,0,Oval
20,Loudon,9,19,99,DanielSuarez,SLAM!(TrackhouseRacing),Chevrolet,301,running,0,28,0,Oval
20,Loudon,10,3,45,KurtBusch,SiriusXMRadio(23XIRacing),Toyota,301,running,40,36,0,Oval
20,Loudon,11,6,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,301,running,0,31,0,Oval
