Track,Pos,St,#,Driver,Sponsor/Owner,Car,Led,TrackType
Nashville,12,10,99,DanielSuarez,TootsiesOrchidLounge(TrackhouseRacing),Chevrolet,1,Oval
Nashville,13,26,3,AustinDillon,HukPerformanceFishing(RichardChildress),Chevrolet,0,Oval
Nashville,14,16,54,TyGibbs,InterstateBatteries(JoeGibbs),Toyota,0,Oval
Nashville,15,9,23,BubbaWallace,McDonald's(23XIRacing),Toyota,0,Oval
Nashville,16,25,41,RyanPreece,MortonBuildings(StewartHaasRacing),Ford,0,Oval
Nashville,17,15,48,AlexBowman,Ally(RickHendrick),Chevrolet,9,Oval
Nashville,18,12,17,ChrisBuescher,Fastenal(JackRoush),Ford,0,Oval
Nashville,19,4,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,0,Oval
Nashville,20,36,7,CoreyLaJoie,GarnerTrucking(SpireMotorsports),Chevrolet,0,Oval
Nashville,21,31,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,0,Oval
Nashville,22,28,47,RickyStenhouseJr,Kroger/BallParkBuns(JTG-DaughertyRacing),Chevrolet,0,Oval
Nashville,23,3,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Nashville,24,17,4,KevinHarvick,BuschLightPeach(StewartHaasRacing),Ford,0,Oval
Nashville,25,21,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,0,Oval
Nashville,26,30,42,NoahGragson,BlackRifleCoffeeCompany(LegacyMotorClub),Chevrolet,0,Oval
Nashville,27,24,2,AustinCindric,SnapOn(RogerPenske),Ford,0,Oval
Nashville,28,33,34,MichaelMcDowell,Love's/Fleetguard(BobJenkins),Ford,0,Oval
Nashville,29,29,51,J.J.Yeley,PatriotMobile(RickWare),Ford,0,Oval
Nashville,30,2,45,TylerReddick,TheBig615/MoneyLion(23XIRacing),Toyota,33,Oval
Nashville,31,18,14,ChaseBriscoe,MahindraTractors(StewartHaasRacing),Ford,0,Oval
Nashville,32,34,77,TyDillon,RazeTea(SpireMotorsports),Chevrolet,4,Oval
Nashville,33,32,15,BrennanPoole,MaccDoorSystems(RickWare),Ford,0,Oval
Nashville,34,35,78,JoshBilicki,ZeiglerAutoGroup(B.J.McLeod),Chevrolet,0,Oval
Nashville,35,27,38,ToddGilliland,Serial1E-Bikes(BobJenkins),Ford,0,Oval
Nashville,36,13,12,RyanBlaney,MenardsPennzoil(RogerPenske),Ford,0,Oval
Chicago,1,3,91,ShaneVanGisbergen,EnhanceHealth(TrackhouseRacing),Chevrolet,9,Road
Chicago,2,37,31,JustinHaley,BeneschLaw(MatthewKaulig),Chevrolet,23,Road
Chicago,3,26,9,ChaseElliott,Hooters(RickHendrick),Chevrolet,0,Road
Chicago,4,7,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,0,Road
Chicago,5,18,8,KyleBusch,3CHI(RichardChildress),Chevrolet,0,Road
Chicago,6,31,2,AustinCindric,DiscountTire(RogerPenske),Ford,0,Road
Chicago,7,6,34,MichaelMcDowell,ChicagoPneumaticCompressors(BobJenkins),Ford,0,Road
Chicago,8,9,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,0,Road
Chicago,9,12,54,TyGibbs,InterstateBatteries(JoeGibbs),Toyota,1,Road
Chicago,10,15,17,ChrisBuescher,Fastenal(JackRoush),Ford,0,Road
Chicago,11,1,11,DennyHamlin,Yahoo!(JoeGibbs),Toyota,0,Road
Chicago,12,24,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,0,Road
Chicago,13,22,24,WilliamByron,Valvoline(RickHendrick),Chevrolet,0,Road
Chicago,14,19,7,CoreyLaJoie,Celsius(SpireMotorsports),Chevrolet,0,Road
Chicago,15,28,41,RyanPreece,OperatingEngineers(StewartHaasRacing),Ford,0,Road
Chicago,16,21,43,ErikJones,DRAIVER(LegacyMotorClub),Chevrolet,0,Road
Chicago,17,10,16,A.J.Allmendinger,BathPlantbyBCIAcrylics(MatthewKaulig),Chevrolet,0,Road
Chicago,18,4,20,ChristopherBell,CRAFTSMANRacingforaMiracle(JoeGibbs),Toyota,37,Road
Chicago,19,25,38,ToddGilliland,gener8torSkills(BobJenkins),Ford,0,Road
Chicago,20,16,14,ChaseBriscoe,MahindraTractors(StewartHaasRacing),Ford,0,Road
Chicago,21,8,15,JensonButton,Mobil1(RickWare),Ford,0,Road
Chicago,22,34,1,RossChastain,AdventHealth(TrackhouseRacing),Chevrolet,0,Road
Chicago,23,27,78,JoshBilicki,ZeiglerAutoGroup(B.J.McLeod),Chevrolet,0,Road
Chicago,24,20,6,BradKeselowski,ElkGroveVillage(JackRoush),Ford,0,Road
Chicago,25,23,42,NoahGragson,Wendy's(LegacyMotorClub),Chevrolet,0,Road
Chicago,26,30,51,AndyLally,CampingWorld(RickWare),Ford,0,Road
Chicago,27,5,99,DanielSuarez,WorldwideExpress(TrackhouseRacing),Chevrolet,0,Road
Chicago,28,2,45,TylerReddick,MonsterEnergy(23XIRacing),Toyota,8,Road
Chicago,29,35,4,KevinHarvick,Gearwrench(StewartHaasRacing),Ford,0,Road
Chicago,30,32,21,HarrisonBurton,Motorcraft/QuickLane(WoodBrothers),Ford,0,Road
Chicago,31,14,23,BubbaWallace,McDonald's(23XIRacing),Toyota,0,Road
Chicago,32,11,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,0,Road
Chicago,33,17,12,RyanBlaney,MenardsDutchBoy(RogerPenske),Ford,0,Road
Chicago,34,36,47,RickyStenhouseJr,Mariano's/SunnyD(JTG-DaughertyRacing),Chevrolet,0,Road
Chicago,35,33,77,TyDillon,ChicagoWhiteSox(SpireMotorsports),Chevrolet,0,Road
Chicago,36,29,3,AustinDillon,GetBioethanol(RichardChildress),Chevrolet,0,Road
Chicago,37,13,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Road
Atlanta,1,18,24,WilliamByron,Axalta(RickHendrick),Chevrolet,19,SuperSpeedway
Atlanta,2,26,99,DanielSuarez,QuakerState(TrackhouseRacing),Chevrolet,0,SuperSpeedway
Atlanta,3,19,16,A.J.Allmendinger,Farmsmart(MatthewKaulig),Chevrolet,6,SuperSpeedway
Atlanta,4,20,34,MichaelMcDowell,Fr8Auctions.com(BobJenkins),Ford,0,SuperSpeedway
Atlanta,5,22,8,KyleBusch,Cheddar'sScratchKitchen(RichardChildress),Chevrolet,0,SuperSpeedway
Atlanta,6,11,6,BradKeselowski,CastrolEdge(JackRoush),Ford,19,SuperSpeedway
Atlanta,7,24,15,J.J.Yeley,PatriotMobile(RickWare),Ford,0,SuperSpeedway
Atlanta,8,17,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,SuperSpeedway
Atlanta,9,2,12,RyanBlaney,Wurth(RogerPenske),Ford,20,SuperSpeedway
Atlanta,10,29,47,RickyStenhouseJr,Kroger/SlimJim(JTG-DaughertyRacing),Chevrolet,0,SuperSpeedway
Atlanta,11,25,43,ErikJones,Allegiant(LegacyMotorClub),Chevrolet,0,SuperSpeedway
Atlanta,12,10,2,AustinCindric,MenardsQuakerState(RogerPenske),Ford,10,SuperSpeedway
Atlanta,13,23,9,ChaseElliott,NAPA/Children's(RickHendrick),Chevrolet,0,SuperSpeedway
Atlanta,14,14,11,DennyHamlin,Coca-Cola(JoeGibbs),Toyota,0,SuperSpeedway
Atlanta,15,15,17,ChrisBuescher,Fastenal(JackRoush),Ford,39,SuperSpeedway
Atlanta,16,9,38,ToddGilliland,GeorgiaPeanuts(BobJenkins),Ford,0,SuperSpeedway
Atlanta,17,4,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,11,SuperSpeedway
Atlanta,18,1,10,AricAlmirola,Smithfield/IHOP(StewartHaasRacing),Ford,46,SuperSpeedway
Atlanta,19,27,77,TyDillon,RazeEnergyBlueShock(SpireMotorsports),Chevrolet,0,SuperSpeedway
Atlanta,20,35,78,B.J.McLeod,Gunk(B.J.McLeod),Chevrolet,1,SuperSpeedway
Atlanta,21,33,3,AustinDillon,DowSalutesVeterans(RichardChildress),Chevrolet,0,SuperSpeedway
Atlanta,22,3,14,ChaseBriscoe,MagicalVacationPlanner(StewartHaasRacing),Ford,0,SuperSpeedway
Atlanta,23,34,20,ChristopherBell,Rheem(JoeGibbs),Toyota,0,SuperSpeedway
Atlanta,24,13,41,RyanPreece,SonyMobileES(StewartHaasRacing),Ford,0,SuperSpeedway
Atlanta,25,37,23,BubbaWallace,Leidos(23XIRacing),Toyota,5,SuperSpeedway
Atlanta,26,36,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,SuperSpeedway
Atlanta,27,12,45,TylerReddick,TheBeastUnleashed(23XIRacing),Toyota,0,SuperSpeedway
Atlanta,28,5,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,0,SuperSpeedway
Atlanta,29,16,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,5,SuperSpeedway
Atlanta,30,6,4,KevinHarvick,HuntBrothersPizza(StewartHaasRacing),Ford,0,SuperSpeedway
Atlanta,31,28,7,CoreyLaJoie,Gainbridge(SpireMotorsports),Chevrolet,0,SuperSpeedway
Atlanta,32,21,51,ColeCuster,JacobCompanies(RickWare),Ford,0,SuperSpeedway
Atlanta,33,31,42,NoahGragson,SunseekerResort(LegacyMotorClub),Chevrolet,0,SuperSpeedway
Atlanta,34,7,54,TyGibbs,HeGetsUs(JoeGibbs),Toyota,0,SuperSpeedway
Atlanta,35,30,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,0,SuperSpeedway
Atlanta,36,8,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,4,SuperSpeedway
Atlanta,37,32,62,AustinHill,BennettTransportation/Beard(BeardMotorsports),Chevrolet,0,SuperSpeedway
Loudon,1,2,19,MartinTruexJr,Reser'sFineFoods(JoeGibbs),Toyota,254,Oval
Loudon,2,4,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,2,Oval
Loudon,3,15,5,KyleLarson,Valvoline(RickHendrick),Chevrolet,6,Oval
Loudon,4,13,4,KevinHarvick,BuschLight(StewartHaasRacing),Ford,10,Oval
Loudon,5,9,6,BradKeselowski,BuildSubmarines.com(JackRoush),Ford,0,Oval
Loudon,6,6,45,TylerReddick,DraftKingsNetwork(23XIRacing),Toyota,0,Oval
Loudon,7,20,11,DennyHamlin,MavisTires&Brakes(JoeGibbs),Toyota,0,Oval
Loudon,8,8,23,BubbaWallace,DraftKings(23XIRacing),Toyota,0,Oval
Loudon,9,11,3,AustinDillon,BassProShopsClub(RichardChildress),Chevrolet,12,Oval
Loudon,10,27,14,ChaseBriscoe,Mobil1GenG(StewartHaasRacing),Ford,0,Oval
Loudon,11,30,43,ErikJones,Allegiant(LegacyMotorClub),Chevrolet,0,Oval
Loudon,12,18,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,0,Oval
Loudon,13,17,34,MichaelMcDowell,ThePeteStore(BobJenkins),Ford,0,Oval
Loudon,14,25,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Oval
Loudon,15,26,17,ChrisBuescher,Fastenal(JackRoush),Ford,0,Oval
Loudon,16,12,99,DanielSuarez,SLAM!Foundation(TrackhouseRacing),Chevrolet,0,Oval
Loudon,17,19,31,JustinHaley,CampersInnRV(MatthewKaulig),Chevrolet,0,Oval
Loudon,18,16,47,RickyStenhouseJr,Kroger/Drumstick(JTG-DaughertyRacing),Chevrolet,3,Oval
Loudon,19,14,16,A.J.Allmendinger,NutrienAgSolutions(MatthewKaulig),Chevrolet,0,Oval
Loudon,20,28,21,HarrisonBurton,Motorcraft/QuickLane(WoodBrothers),Ford,0,Oval
Loudon,21,23,38,ToddGilliland,A&WRootBeerFloat(BobJenkins),Ford,0,Oval
Loudon,22,5,12,RyanBlaney,MenardsSylvania(RogerPenske),Ford,0,Oval
Loudon,23,31,1,RossChastain,Kubota(TrackhouseRacing),Chevrolet,0,Oval
Loudon,24,7,24,WilliamByron,RaptorTough.com(RickHendrick),Chevrolet,9,Oval
Loudon,25,22,2,AustinCindric,AutoTrader(RogerPenske),Ford,0,Oval
Loudon,26,35,77,TyDillon,FerrisCommercialMowers(SpireMotorsports),Chevrolet,0,Oval
Loudon,27,36,54,TyGibbs,HeGetsUs(JoeGibbs),Toyota,0,Oval
Loudon,28,21,41,RyanPreece,MohawkNortheast(StewartHaasRacing),Ford,0,Oval
Loudon,29,1,20,ChristopherBell,Rheem/Watts(JoeGibbs),Toyota,1,Oval
Loudon,30,33,15,RyanNewman,PartsPlus(RickWare),Ford,0,Oval
Loudon,31,32,78,B.J.McLeod,CircleBDiecast(B.J.McLeod),Chevrolet,0,Oval
Loudon,32,29,42,NoahGragson,SunseekerResort(LegacyMotorClub),Chevrolet,0,Oval
Loudon,33,24,7,CoreyLaJoie,SchluterSystems(SpireMotorsports),Chevrolet,0,Oval
Loudon,34,3,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,4,Oval
Loudon,35,34,51,ColeCuster,Biohaven/JacobCo.(RickWare),Ford,0,Oval
Loudon,36,10,8,KyleBusch,Lenovo(RichardChildress),Chevrolet,0,Oval
Pocono,1,8,11,DennyHamlin,MavisTires&Brakes(JoeGibbs),Toyota,9,Oval
Pocono,2,7,45,TylerReddick,JordanBrand(23XIRacing),Toyota,15,Oval
Pocono,3,2,19,MartinTruexJr,InterstateBatteries(JoeGibbs),Toyota,20,Oval
Pocono,4,4,4,KevinHarvick,BuschLightPeach(StewartHaasRacing),Ford,0,Oval
Pocono,5,11,54,TyGibbs,HeGetsUs(JoeGibbs),Toyota,4,Oval
Pocono,6,5,20,ChristopherBell,Yahoo!(JoeGibbs),Toyota,0,Oval
Pocono,7,22,47,RickyStenhouseJr,BlueBuffalo(JTG-DaughertyRacing),Chevrolet,0,Oval
Pocono,8,26,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,0,Oval
Pocono,9,24,43,ErikJones,U.S.AirForce(LegacyMotorClub),Chevrolet,0,Oval
Pocono,10,35,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,0,Oval
Pocono,11,10,23,BubbaWallace,Leidos(23XIRacing),Toyota,0,Oval
Pocono,12,27,10,AricAlmirola,Ford(StewartHaasRacing),Ford,0,Oval
Pocono,13,21,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,0,Oval
Pocono,14,1,24,WilliamByron,RaptorTough.com(RickHendrick),Chevrolet,60,Oval
Pocono,15,36,38,ToddGilliland,SpeedyCash(BobJenkins),Ford,0,Oval
Pocono,16,13,6,BradKeselowski,King'sHawaiian(JackRoush),Ford,0,Oval
Pocono,17,16,16,A.J.Allmendinger,ActionIndustries(MatthewKaulig),Chevrolet,0,Oval
Pocono,18,18,17,ChrisBuescher,WyndhamRewards(JackRoush),Ford,0,Oval
Pocono,19,15,34,MichaelMcDowell,Benebone(BobJenkins),Ford,0,Oval
Pocono,20,3,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,24,Oval
Pocono,21,25,8,KyleBusch,Lenovo(RichardChildress),Chevrolet,0,Oval
Pocono,22,32,42,NoahGragson,SunseekerResort(LegacyMotorClub),Chevrolet,0,Oval
Pocono,23,9,2,AustinCindric,MenardsLibman(RogerPenske),Ford,0,Oval
Pocono,24,20,48,AlexBowman,AllyBestFriends(RickHendrick),Chevrolet,0,Oval
Pocono,25,31,51,ColeCuster,JacobCompanies(RickWare),Ford,0,Oval
Pocono,26,28,15,J.J.Yeley,PatriotMobile(RickWare),Ford,0,Oval
Pocono,27,12,7,CoreyLaJoie,TDBank(SpireMotorsports),Chevrolet,5,Oval
Pocono,28,33,77,TyDillon,Gainbridge(SpireMotorsports),Chevrolet,0,Oval
Pocono,29,29,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,0,Oval
Pocono,30,14,12,RyanBlaney,AdvanceAutoParts(RogerPenske),Ford,2,Oval
Pocono,31,34,41,RyanPreece,MohawkNortheast(StewartHaasRacing),Ford,0,Oval
Pocono,32,30,78,B.J.McLeod,B'laster(B.J.McLeod),Chevrolet,0,Oval
Pocono,33,19,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Pocono,34,23,3,AustinDillon,BREZTRI(RichardChildress),Chevrolet,0,Oval
Pocono,35,6,22,JoeyLogano,VerizonFrontline(RogerPenske),Ford,21,Oval
Pocono,36,17,99,DanielSuarez,Jockey(TrackhouseRacing),Chevrolet,0,Oval
Richmond,1,26,17,ChrisBuescher,Fastenal(JackRoush),Ford,88,Oval
Richmond,2,3,11,DennyHamlin,MavisTires&Brakes(JoeGibbs),Toyota,20,Oval
Richmond,3,2,8,KyleBusch,XWorldWallet(RichardChildress),Chevrolet,0,Oval
Richmond,4,23,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,0,Oval
Richmond,5,11,41,RyanPreece,UnitedRentals(StewartHaasRacing),Ford,0,Oval
Richmond,6,13,6,BradKeselowski,BuildSubmarines.com(JackRoush),Ford,102,Oval
Richmond,7,10,19,MartinTruexJr,BassProShops(JoeGibbs),Toyota,18,Oval
Richmond,8,24,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,0,Oval
Richmond,9,17,3,AustinDillon,BassProShopsClub(RichardChildress),Chevrolet,0,Oval
Richmond,10,8,4,KevinHarvick,Rheem(StewartHaasRacing),Ford,0,Oval
Richmond,11,20,14,ChaseBriscoe,RushTruckCenters(StewartHaasRacing),Ford,0,Oval
Richmond,12,5,23,BubbaWallace,McDonald's(23XIRacing),Toyota,80,Oval
Richmond,13,4,9,ChaseElliott,UniFirst(RickHendrick),Chevrolet,0,Oval
Richmond,14,25,12,RyanBlaney,BodyArmor(RogerPenske),Ford,2,Oval
Richmond,15,7,54,TyGibbs,HeGetsUs(JoeGibbs),Toyota,0,Oval
Richmond,16,1,45,TylerReddick,Xfinity10GNetwork(23XIRacing),Toyota,81,Oval
Richmond,17,9,47,RickyStenhouseJr,Kleenex(JTG-DaughertyRacing),Chevrolet,0,Oval
Richmond,18,15,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Oval
Richmond,19,14,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,0,Oval
Richmond,20,29,20,ChristopherBell,MacTools(JoeGibbs),Toyota,0,Oval
Richmond,21,6,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,0,Oval
Richmond,22,18,34,MichaelMcDowell,StageFront.VIP(BobJenkins),Ford,9,Oval
Richmond,23,27,43,ErikJones,Allegiant(LegacyMotorClub),Chevrolet,0,Oval
Richmond,24,19,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,0,Oval
Richmond,25,16,38,ToddGilliland,SpeedyCash(BobJenkins),Ford,0,Oval
Richmond,26,30,2,AustinCindric,MenardsJackLinks(RogerPenske),Ford,0,Oval
Richmond,27,36,16,A.J.Allmendinger,ActionIndustries(MatthewKaulig),Chevrolet,0,Oval
Richmond,28,12,42,NoahGragson,SunseekerResort(LegacyMotorClub),Chevrolet,0,Oval
Richmond,29,32,51,RyanNewman,PartsPlus/Biohaven(RickWare),Ford,0,Oval
Richmond,30,28,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Richmond,31,22,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,0,Oval
Richmond,32,31,7,CoreyLaJoie,FOE(SpireMotorsports),Chevrolet,0,Oval
Richmond,33,33,99,DanielSuarez,Jockey(TrackhouseRacing),Chevrolet,0,Oval
Richmond,34,34,77,TyDillon,Gainbridge(SpireMotorsports),Chevrolet,0,Oval
Richmond,35,35,15,J.J.Yeley,PatriotMobile(RickWare),Ford,0,Oval
Richmond,36,21,78,B.J.McLeod,FREEDOMWORKSHERE.COM(B.J.McLeod),Chevrolet,0,Oval
Michigan,1,4,17,ChrisBuescher,CastrolEdge(JackRoush),Ford,52,Oval
Michigan,2,5,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,47,Oval
Michigan,3,13,11,DennyHamlin,MavisTires&Brakes(JoeGibbs),Toyota,1,Oval
Michigan,4,12,6,BradKeselowski,Nexlizet(JackRoush),Ford,15,Oval
Michigan,5,17,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,2,Oval
Michigan,6,14,99,DanielSuarez,WorldwideExpress(TrackhouseRacing),Chevrolet,12,Oval
Michigan,7,2,1,RossChastain,Jockey(TrackhouseRacing),Chevrolet,16,Oval
Michigan,8,22,4,KevinHarvick,BuschLightPeach(StewartHaasRacing),Ford,0,Oval
Michigan,9,9,12,RyanBlaney,MenardsKnauf(RogerPenske),Ford,1,Oval
Michigan,10,25,43,ErikJones,Allegiant(LegacyMotorClub),Chevrolet,0,Oval
Michigan,11,3,54,TyGibbs,MonsterEnergy(JoeGibbs),Toyota,1,Oval
Michigan,12,20,2,AustinCindric,DiscountTire(RogerPenske),Ford,0,Oval
Michigan,13,1,20,ChristopherBell,Rheem(JoeGibbs),Toyota,1,Oval
Michigan,14,6,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,0,Oval
Michigan,15,31,7,CoreyLaJoie,GarnerTrucking(SpireMotorsports),Chevrolet,0,Oval
Michigan,16,18,10,AricAlmirola,Smithfield(StewartHaasRacing),Ford,0,Oval
Michigan,17,29,21,HarrisonBurton,Ford20YearSrMasterTechs(WoodBrothers),Ford,0,Oval
Michigan,18,11,23,BubbaWallace,DoorDash(23XIRacing),Toyota,21,Oval
Michigan,19,15,3,AustinDillon,DowMobilityScience(RichardChildress),Chevrolet,2,Oval
Michigan,20,34,77,TyDillon,FerrisCommercialMowers(SpireMotorsports),Chevrolet,2,Oval
Michigan,21,27,47,RickyStenhouseJr,Kroger/MinuteRice(JTG-DaughertyRacing),Chevrolet,0,Oval
Michigan,22,28,41,RyanPreece,UnitedRentals(StewartHaasRacing),Ford,0,Oval
Michigan,23,26,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Michigan,24,23,34,MichaelMcDowell,Love's/MTS(BobJenkins),Ford,0,Oval
Michigan,25,33,51,ColeCuster,Biohaven/JacobCo.(RickWare),Ford,0,Oval
Michigan,26,24,16,A.J.Allmendinger,Farmsmart(MatthewKaulig),Chevrolet,0,Oval
Michigan,27,36,15,J.J.Yeley,GrillBlazers(RickWare),Ford,0,Oval
Michigan,28,30,62,AustinHill,BennettTransportation/Beard(BeardMotorsports),Chevrolet,0,Oval
Michigan,29,32,38,ToddGilliland,ChicagoPneumaticCompressors(BobJenkins),Ford,0,Oval
Michigan,30,16,45,TylerReddick,RocketLeague(23XIRacing),Toyota,7,Oval
Michigan,31,21,14,ChaseBriscoe,MahindraTractors(StewartHaasRacing),Ford,0,Oval
Michigan,32,37,78,JoshBilicki,ZeiglerAutoGroup(B.J.McLeod),Chevrolet,1,Oval
Michigan,33,19,48,AlexBowman,AllyxDetroitPistons(RickHendrick),Chevrolet,19,Oval
Michigan,34,35,42,JoshBerry,SunseekerResort(LegacyMotorClub),Chevrolet,0,Oval
Michigan,35,7,24,WilliamByron,LibertyUniversity(RickHendrick),Chevrolet,0,Oval
Michigan,36,10,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,0,Oval
Michigan,37,8,8,KyleBusch,KwikTrip|KwikStar(RichardChildress),Chevrolet,0,Oval
Indianapolis,1,4,34,MichaelMcDowell,HorizonHobby(BobJenkins),Ford,54,Oval
Indianapolis,2,3,9,ChaseElliott,NAPAAutoParts(RickHendrick),Chevrolet,1,Oval
Indianapolis,3,1,99,DanielSuarez,Freeway.com(TrackhouseRacing),Chevrolet,6,Oval
Indianapolis,4,2,45,TylerReddick,SiriusXMRadio(23XIRacing),Toyota,0,Oval
Indianapolis,5,9,48,AlexBowman,Ally(RickHendrick),Chevrolet,0,Oval
Indianapolis,6,13,14,ChaseBriscoe,HighPoint.com(StewartHaasRacing),Ford,0,Oval
Indianapolis,7,12,19,MartinTruexJr,Auto-OwnersInsurance(JoeGibbs),Toyota,0,Oval
Indianapolis,8,6,5,KyleLarson,HendrickCars.com(RickHendrick),Chevrolet,0,Oval
Indianapolis,9,7,20,ChristopherBell,Rheem/PSCIndustriesâ€“JohnsManville(JoeGibbs),Toyota,11,Oval
Indianapolis,10,8,91,ShaneVanGisbergen,EnhanceHealth(TrackhouseRacing),Chevrolet,1,Oval
Indianapolis,11,17,17,ChrisBuescher,CastrolEdge(JackRoush),Ford,0,Oval
Indianapolis,12,10,54,TyGibbs,MonsterEnergy(JoeGibbs),Toyota,0,Oval
Indianapolis,13,16,12,RyanBlaney,MenardsAtlas(RogerPenske),Ford,0,Oval
Indianapolis,14,39,24,WilliamByron,RaptorTough.com(RickHendrick),Chevrolet,0,Oval
Indianapolis,15,20,2,AustinCindric,DiscountTire(RogerPenske),Ford,0,Oval
Indianapolis,16,27,3,AustinDillon,CowboyChannel(RichardChildress),Chevrolet,1,Oval
Indianapolis,17,21,1,RossChastain,WorldwideExpress(TrackhouseRacing),Chevrolet,0,Oval
Indianapolis,18,19,23,BubbaWallace,MoneyLion(23XIRacing),Toyota,0,Oval
Indianapolis,19,25,11,DennyHamlin,Yahoo!(JoeGibbs),Toyota,8,Oval
Indianapolis,20,22,6,BradKeselowski,Socios.com(JackRoush),Ford,0,Oval
Indianapolis,21,24,21,HarrisonBurton,DEXImaging(WoodBrothers),Ford,0,Oval
Indianapolis,22,11,33,BrodieKostecki,MobileX(RichardChildress),Chevrolet,0,Oval
Indianapolis,23,38,4,KevinHarvick,Mobil1(StewartHaasRacing),Ford,0,Oval
Indianapolis,24,37,42,MikeRockenfeller,SunseekerResort(LegacyMotorClub),Chevrolet,0,Oval
Indianapolis,25,34,47,RickyStenhouseJr,Kroger/FrostedFlakes(JTG-DaughertyRacing),Chevrolet,0,Oval
Indianapolis,26,26,16,A.J.Allmendinger,Dyna-GroSeed(MatthewKaulig),Chevrolet,0,Oval
Indianapolis,27,35,77,TyDillon,RazeTea(SpireMotorsports),Chevrolet,0,Oval
Indianapolis,28,31,15,JensonButton,Mobil1(RickWare),Ford,0,Oval
Indianapolis,29,14,7,CoreyLaJoie,Gainbridge(SpireMotorsports),Chevrolet,0,Oval
Indianapolis,30,29,51,AndyLally,CampingWorld(RickWare),Ford,0,Oval
Indianapolis,31,30,41,RyanPreece,PurdueUniversity(StewartHaasRacing),Ford,0,Oval
Indianapolis,32,32,78,JoshBilicki,ZeiglerAutoGroup(B.J.McLeod),Chevrolet,0,Oval
Indianapolis,33,28,67,KamuiKobayashi,ToyotaGenuineParts(23XIRacing),Toyota,0,Oval
Indianapolis,34,18,22,JoeyLogano,ShellPennzoil(RogerPenske),Ford,0,Oval
Indianapolis,35,36,43,ErikJones,Allegiant(LegacyMotorClub),Chevrolet,0,Oval
Indianapolis,36,5,8,KyleBusch,3CHI(RichardChildress),Chevrolet,0,Oval
Indianapolis,37,23,38,ToddGilliland,gener8torSkills(BobJenkins),Ford,0,Oval
Indianapolis,38,15,31,JustinHaley,LeafFilterGutterProtection(MatthewKaulig),Chevrolet,0,Oval
Indianapolis,39,33,10,AricAlmirola,Ford(StewartHaasRacing),Ford,0,Oval
WatkinsGlen,1,2,24,WilliamByron,Valvoline(RickHendrick),Chevrolet,66,Road
WatkinsGlen,2,1,11,DennyHamlin,MavisTires&Brakes(JoeGibbs),Toyota,3,Road
WatkinsGlen,3,7,20,ChristopherBell,DEWALTConcreteTotalSolutions(JoeGibbs),Toyota,0,Road
WatkinsGlen,4,6,16,A.J.Allmendinger,Celsius(MatthewKaulig),Chevrolet,2,Road
WatkinsGlen,5,4,54,TyGibbs,MonsterEnergy(JoeGibbs),Toyota,0,Road
WatkinsGlen,6,19,19,MartinTruexJr,Siemens(JoeGibbs),Toyota,0,Road
